timestamp,app_name,window_title,category,time_spent_sec,idle_time_sec,hour,day_of_week,is_weekend,label
2026-02-27 03:34:06.338453,code.exe,dashboard.py - project1 - Visual Studio Code,study,60.01,0.0,3,4,0,
2026-02-27 03:34:31.347762,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.02,3,4,0,
2026-02-27 03:35:16.359649,code.exe,dashboard.py - project1 - Visual Studio Code,study,45.01,3.3,3,4,0,
2026-02-27 03:35:21.364452,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,5.0,0.0,3,4,0,
2026-02-27 03:35:31.370891,snippingtool.exe,Snipping Tool Overlay,other,10.01,0.02,3,4,0,
2026-02-27 03:35:36.377132,snippingtool.exe,Snipping Tool,other,5.01,0.39,3,4,0,
2026-02-27 03:35:51.382438,code.exe,dashboard.py - project1 - Visual Studio Code,study,15.01,0.0,3,4,0,
2026-02-27 03:35:56.388398,explorer.exe,Snap Assist,other,5.01,0.0,3,4,0,
2026-02-27 03:36:01.392669,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.17,3,4,0,
2026-02-27 03:36:11.401101,code.exe,dashboard.py - project1 - Visual Studio Code,study,10.01,0.67,3,4,0,
2026-02-27 03:36:31.406502,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.01,3,4,0,
2026-02-27 03:37:11.419533,chrome.exe,Instagram • Messages - Google Chrome,browser,40.01,0.02,3,4,0,
2026-02-27 03:37:21.425678,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.01,0.02,3,4,0,
2026-02-27 03:37:46.433062,code.exe,dashboard.py - project1 - Visual Studio Code,study,25.01,0.08,3,4,0,
2026-02-27 03:37:51.440440,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.34,3,4,0,
2026-02-27 03:38:16.448032,chrome.exe,Instagram • Messages - Google Chrome,browser,25.01,0.39,3,4,0,
2026-02-27 03:38:36.454577,code.exe,dashboard.py - project1 - Visual Studio Code,study,20.01,5.02,3,4,0,
2026-02-27 03:39:11.466274,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,35.01,0.02,3,4,0,
2026-02-27 03:39:16.474852,snippingtool.exe,Snipping Tool Overlay,other,5.01,0.0,3,4,0,
2026-02-27 03:39:21.480515,snippingtool.exe,Snipping Tool,other,5.01,0.01,3,4,0,
2026-02-27 03:39:26.486005,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,5.01,0.17,3,4,0,
2026-02-27 03:39:31.490119,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,3,4,0,
2026-02-27 03:39:41.499282,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,10.01,0.02,3,4,0,
2026-02-27 03:39:46.504339,snippingtool.exe,Snipping Tool Overlay,other,5.01,0.02,3,4,0,
2026-02-27 03:39:51.507405,snippingtool.exe,Snipping Tool,other,5.0,0.09,3,4,0,
2026-02-27 03:39:56.512750,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.2,3,4,0,
2026-02-27 03:40:01.517873,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,5.01,0.0,3,4,0,
2026-02-27 03:40:06.522817,shellexperiencehost.exe,New notification,other,5.0,0.0,3,4,0,
2026-02-27 03:40:16.529870,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,10.01,0.0,3,4,0,
2026-02-27 03:40:26.537869,snippingtool.exe,Snipping Tool Overlay,other,10.01,0.03,3,4,0,
2026-02-27 03:40:41.547608,snippingtool.exe,Snipping Tool,other,15.01,0.0,3,4,0,
2026-02-27 03:40:46.551235,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,3,4,0,
2026-02-27 03:41:01.558755,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,15.01,0.28,3,4,0,
2026-02-27 03:41:21.565622,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.0,3,4,0,
2026-02-27 03:41:31.580947,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,10.02,0.34,3,4,0,
2026-02-27 03:41:46.587547,chrome.exe,Instagram • Messages - Google Chrome,browser,15.01,0.16,3,4,0,
2026-02-27 03:41:51.593957,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:42:01.600402,msedge.exe,Streamlit - Profile 1 - Microsoft​ Edge,browser,10.01,0.0,3,4,0,
2026-02-27 03:42:06.606311,snippingtool.exe,Snipping Tool,other,5.01,0.01,3,4,0,
2026-02-27 03:42:11.612785,code.exe,dashboard.py - project1 - Visual Studio Code,study,5.01,0.0,3,4,0,
2026-02-27 03:42:16.616454,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,5.0,0.0,3,4,0,
2026-02-27 03:42:21.621118,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.02,3,4,0,
2026-02-27 03:42:31.626819,chrome.exe,Instagram • Messages - Google Chrome,browser,10.01,0.19,3,4,0,
2026-02-27 03:42:36.631917,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.92,3,4,0,
2026-02-27 03:43:51.643400,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,75.01,0.0,3,4,0,
2026-02-27 03:45:31.665557,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,100.02,1.22,3,4,0,
2026-02-27 03:45:46.673672,chrome.exe,Instagram • Messages - Google Chrome,browser,15.01,0.0,3,4,0,
2026-02-27 03:45:51.677927,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.0,0.47,3,4,0,
2026-02-27 03:48:41.706684,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,170.03,0.0,3,4,0,
2026-02-27 03:49:21.717596,chrome.exe,Instagram • Messages - Google Chrome,browser,40.01,0.0,3,4,0,
2026-02-27 03:53:41.759002,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,260.04,0.0,3,4,0,
2026-02-27 03:53:46.767064,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:54:26.780733,chrome.exe,Instagram • Messages - Google Chrome,browser,40.01,0.01,3,4,0,
2026-02-27 03:54:46.788247,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.16,3,4,0,
2026-02-27 03:54:56.797216,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,10.01,0.09,3,4,0,
2026-02-27 03:55:16.804348,chrome.exe,Instagram • Messages - Google Chrome,browser,20.01,0.0,3,4,0,
2026-02-27 03:55:21.808876,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.17,3,4,0,
2026-02-27 03:55:26.812247,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.0,2.36,3,4,0,
2026-02-27 03:55:31.816593,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.25,3,4,0,
2026-02-27 03:55:36.821902,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.01,0.14,3,4,0,
2026-02-27 03:55:41.827171,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.16,3,4,0,
2026-02-27 03:55:51.842248,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.02,0.0,3,4,0,
2026-02-27 03:55:56.849168,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.05,3,4,0,
2026-02-27 03:56:51.860097,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,55.01,2.81,3,4,0,
2026-02-27 03:57:01.864049,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.0,0.0,3,4,0,
2026-02-27 03:57:06.868200,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.0,0.0,3,4,0,
2026-02-27 03:57:36.876062,chrome.exe,Instagram • Messages - Google Chrome,browser,30.01,0.0,3,4,0,
2026-02-27 03:57:46.881402,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.01,0.0,3,4,0,
2026-02-27 03:58:01.886464,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.05,3,4,0,
2026-02-27 03:59:16.900138,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,75.01,0.0,3,4,0,
2026-02-27 03:59:21.905714,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.01,3,4,0,
2026-02-27 03:59:26.911437,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.01,0.0,3,4,0,
2026-02-27 03:59:56.919079,chrome.exe,Instagram • Messages - Google Chrome,browser,30.01,1.12,3,4,0,
2026-02-27 04:00:06.926128,chrome.exe,New Tab - Google Chrome,browser,10.01,0.0,4,4,0,
2026-02-27 04:00:31.932881,chrome.exe,aayushabashyal99-lab · GitHub - Google Chrome,browser,25.01,0.67,4,4,0,
2026-02-27 04:00:36.938455,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.09,4,4,0,
2026-02-27 04:01:16.945444,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,40.01,0.01,4,4,0,
2026-02-27 04:01:21.961685,explorer.exe,,other,5.02,0.09,4,4,0,
2026-02-27 04:01:26.965962,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.02,4,4,0,
2026-02-27 04:01:36.974262,chrome.exe,aayushabashyal99-lab · GitHub - Google Chrome,browser,10.01,0.05,4,4,0,
2026-02-27 04:01:46.980910,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.01,0.06,4,4,0,
2026-02-27 04:01:51.987031,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,3.14,4,4,0,
2026-02-27 04:02:16.992860,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.89,4,4,0,
2026-02-27 04:02:21.995650,chrome.exe,Sign in to GitHub · GitHub - Google Chrome,browser,5.0,0.17,4,4,0,
2026-02-27 04:02:32.002362,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.01,0.09,4,4,0,
2026-02-27 04:02:37.007746,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.36,4,4,0,
2026-02-27 04:02:47.017266,chrome.exe,New repository - Google Chrome,browser,10.01,0.0,4,4,0,
2026-02-27 04:02:52.020968,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.0,0.0,4,4,0,
2026-02-27 04:03:22.034596,chrome.exe,Instagram • Messages - Google Chrome,browser,30.01,0.0,4,4,0,
2026-02-27 04:03:27.041674,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.09,4,4,0,
2026-02-27 04:03:42.050687,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.3,4,4,0,
2026-02-27 04:04:02.060249,chrome.exe,New repository - Google Chrome,browser,20.01,0.0,4,4,0,
2026-02-27 04:04:07.064203,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,4,4,0,
2026-02-27 04:04:12.071248,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.17,4,4,0,
2026-02-27 04:04:17.093404,chrome.exe,GitHub · Change is constant. GitHub keeps you ahead. · GitHub - Google Chrome,browser,5.02,1.41,4,4,0,
2026-02-27 04:04:22.098671,chrome.exe,Sign in to GitHub · GitHub - Google Chrome,browser,5.01,0.0,4,4,0,
2026-02-27 04:04:27.104875,chrome.exe,GitHub - Google Chrome,browser,5.01,0.01,4,4,0,
2026-02-27 04:04:32.109633,chrome.exe,New repository - Google Chrome,browser,5.0,0.0,4,4,0,
2026-02-27 04:04:37.116969,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,2.73,4,4,0,
2026-02-27 04:04:47.123545,chrome.exe,New repository - Google Chrome,browser,10.01,0.02,4,4,0,
2026-02-27 04:04:52.142,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.02,0.08,4,4,0,
2026-02-27 04:05:12.151963,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.01,4,4,0,
2026-02-27 04:06:17.166126,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,65.01,0.0,4,4,0,
2026-02-27 04:06:27.170327,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.0,0.38,4,4,0,
2026-02-27 04:06:32.174858,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.0,0.44,4,4,0,
2026-02-27 04:07:47.189472,chrome.exe,Instagram - Google Chrome,browser,75.01,1.48,4,4,0,
2026-02-27 04:08:07.196676,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.03,4,4,0,
2026-02-27 04:09:07.208827,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,60.01,0.0,4,4,0,
2026-02-27 04:09:12.214107,explorer.exe,,other,5.01,2.78,4,4,0,
2026-02-27 04:09:22.217561,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.0,0.0,4,4,0,
2026-02-27 04:10:32.231816,chrome.exe,Instagram - Google Chrome,browser,70.01,0.0,4,4,0,
2026-02-27 04:11:02.242504,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,30.01,0.12,4,4,0,
2026-02-27 04:12:02.255558,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,60.01,0.3,4,4,0,
2026-02-27 04:12:17.261617,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.02,4,4,0,
2026-02-27 04:13:17.275996,chrome.exe,Instagram - Google Chrome,browser,60.01,0.0,4,4,0,
2026-02-27 04:13:22.281461,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.0,4,4,0,
2026-02-27 04:13:32.285350,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.0,0.0,4,4,0,
2026-02-27 04:13:37.289208,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,1.31,4,4,0,
2026-02-27 04:15:12.309582,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,95.02,2.55,4,4,0,
2026-02-27 04:15:17.313283,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.01,4,4,0,
2026-02-27 04:16:37.333959,chrome.exe,Instagram - Google Chrome,browser,80.02,2.58,4,4,0,
2026-02-27 04:16:52.343450,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.0,4,4,0,
